M_datetime M_? M_datetime M_lat M_lon M_meas_num M_temp M_xf M_yf M_zf S_? S_date S_day S_drifter_id S_lat S_lon S_record_num S_time battery_voltage
"2012-08-23 05:20:00" 2.2 "2012-08-23 05:20:00" 47.8466 -128.9218 7 12.99 74801.8 351252.9 -478308.8 4 "2012-08-23 00:00:00" 270 68740 47.828323 -128.868393 513 07:02:33 13.3
"2012-08-23 05:39:59" 4.8 "2012-08-23 05:39:59" 47.846 -128.9184 8 12.97 61059.3 364663.8 -481937.4 4 "2012-08-23 00:00:00" 270 68740 47.828323 -128.868393 513 07:02:33 13.3
"2012-08-23 06:00:31" 9.9 "2012-08-23 06:00:31" 47.8452 -128.9148 9 12.93 49047.4 346277.0 -480545.9 4 "2012-08-23 00:00:00" 270 68740 47.828323 -128.868393 513 07:02:33 13.3
"2012-08-23 06:20:07" 5.1 "2012-08-23 06:20:07" 47.8448 -128.912 10 12.96 60111.1 358829.3 -480908.8 4 "2012-08-23 00:00:00" 270 68740 47.828323 -128.868393 513 07:02:33 13.3
"2012-08-23 06:39:59" 7.0 "2012-08-23 06:39:59" 47.8445 -128.9089 11 12.9 65305.1 351037.7 -479015.5 4 "2012-08-23 00:00:00" 270 68740 47.828323 -128.868393 513 07:02:33 13.3
"2012-08-23 07:00:00" 3.2 "2012-08-23 07:00:00" 47.8442 -128.9058 12 12.87 42026.1 373356.8 -485231.1 4 "2012-08-23 00:00:00" 270 68740 47.828323 -128.868393 513 07:02:33 13.3
"2012-08-23 07:20:00" 2.6 "2012-08-23 07:20:00" 47.8433 -128.9029 1 12.87 65593.3 341382.2 -478701.7 70 "2012-08-23 00:00:00" 270 68740 47.877209 -128.977142 514 11:02:41 13.3
"2012-08-23 07:40:35" 5.4 "2012-08-23 07:40:35" 47.8421 -128.9003 2 12.9 74648.9 374886.8 -480801.3 70 "2012-08-23 00:00:00" 270 68740 47.877209 -128.977142 514 11:02:41 13.3
"2012-08-23 08:40:27" 1.9 "2012-08-23 08:40:27" 47.8383 -128.8949 5 12.85 50811.9 369562.0 -483236.5 70 "2012-08-23 00:00:00" 270 68740 47.877209 -128.977142 514 11:02:41 13.3
"2012-08-23 09:00:04" 9.9 "2012-08-23 09:00:04" 47.8371 -128.894 6 12.84 64137.6 362391.6 -480300.2 70 "2012-08-23 00:00:00" 270 68740 47.877209 -128.977142 514 11:02:41 13.3
